stable_id,mmsi,imo,flag_norm,vessel_type_norm,nav_status_norm,destination_norm,port_name_norm,locode_norm,timestamp_date,timestamp_full,latitude,longitude
266232000_2021-01-22T01-51-59_00-00_55.00487_13.71004,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-22,2021-01-22T01:51:59+00:00,55.004872,13.710045
266232000_2021-01-22T02-30-09_00-00_54.93422_13.39159,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-22,2021-01-22T02:30:09+00:00,54.934223,13.391593
266232000_2021-01-22T03-11-53_00-00_54.85903_13.04418,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-22,2021-01-22T03:11:53+00:00,54.859028,13.044183
212575000_2021-01-22T03-46-51_00-00_54.69867_13.00383,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T03:46:51+00:00,54.698667,13.003833
212575000_2021-01-22T03-50-41_00-00_54.70015_13.02293,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T03:50:41+00:00,54.700147,13.022925
212575000_2021-01-22T04-00-01_00-00_54.70308_13.06956,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T04:00:01+00:00,54.703083,13.069557
212575000_2021-01-22T04-24-31_00-00_54.71317_13.19100,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T04:24:31+00:00,54.713167,13.190998
212575000_2021-01-22T04-39-31_00-00_54.71734_13.26386,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T04:39:31+00:00,54.717343,13.263858
212575000_2021-01-22T04-47-10_00-00_54.71867_13.30167,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T04:47:10+00:00,54.71867,13.301667
212575000_2021-01-22T04-50-01_00-00_54.71934_13.31583,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T04:50:01+00:00,54.719337,13.315832
212575000_2021-01-22T05-09-52_00-00_54.72317_13.41583,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T05:09:52+00:00,54.72317,13.415832
212575000_2021-01-22T05-13-31_00-00_54.72384_13.43417,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T05:13:31+00:00,54.723837,13.434167
212575000_2021-01-22T05-21-01_00-00_54.72541_13.47272,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T05:21:01+00:00,54.725407,13.472723
212575000_2021-01-22T05-30-02_00-00_54.72761_13.51993,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T05:30:02+00:00,54.727613,13.519925
212575000_2021-01-22T05-47-10_00-00_54.72783_13.60883,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T05:47:10+00:00,54.727833,13.608833
212575000_2021-01-22T05-54-42_00-00_54.72083_13.64450,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T05:54:42+00:00,54.720833,13.6445
212575000_2021-01-22T06-05-51_00-00_54.70833_13.69500,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T06:05:51+00:00,54.708333,13.694998
212575000_2021-01-22T06-10-01_00-00_54.70300_13.71383,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T06:10:01+00:00,54.703003,13.713832
212575000_2021-01-22T06-20-12_00-00_54.69102_13.76001,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T06:20:12+00:00,54.691017,13.760013
212575000_2021-01-22T06-32-00_00-00_54.67950_13.81467,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T06:32:00+00:00,54.6795,13.814667
212575000_2021-01-22T06-40-00_00-00_54.67183_13.85233,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T06:40:00+00:00,54.671833,13.852333
212575000_2021-01-22T06-54-31_00-00_54.66202_13.92316,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T06:54:31+00:00,54.66202,13.92316
212575000_2021-01-22T07-02-00_00-00_54.65833_13.95966,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T07:02:00+00:00,54.658333,13.959665
212575000_2021-01-22T07-10-02_00-00_54.65383_13.99747,212575000,9143788,CY,cargo ship,under way using engine,KALININGRAD,unknown,unknown,2021-01-22,2021-01-22T07:10:02+00:00,54.653833,13.997472
311037600_2021-01-22T08-46-54_00-00_54.83675_13.58026,311037600,9393462,BS,cargo ship,under way using engine,SZCZECIN,unknown,unknown,2021-01-22,2021-01-22T08:46:54+00:00,54.836753,13.580258
218176000_2021-01-22T11-02-11_00-00_54.69418_13.46140,218176000,8905115,DE,cargo ship,under way using engine,DEHUS,unknown,unknown,2021-01-22,2021-01-22T11:02:11+00:00,54.694178,13.461403
236111906_2021-01-22T11-40-13_00-00_54.89087_13.19398,236111906,9149885,GI,cargo ship,under way using engine,BEANR,unknown,unknown,2021-01-22,2021-01-22T11:40:13+00:00,54.890868,13.193982
236038000_2021-01-22T11-40-15_00-00_55.04657_13.92856,236038000,9138197,GI,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-22,2021-01-22T11:40:15+00:00,55.046573,13.928557
236038000_2021-01-22T12-10-05_00-00_55.02411_13.82653,236038000,9138197,GI,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-22,2021-01-22T12:10:05+00:00,55.024112,13.826527
236038000_2021-01-22T15-16-45_00-00_54.88807_13.17563,236038000,9138197,GI,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-22,2021-01-22T15:16:45+00:00,54.888072,13.175625
311995000_2021-01-22T17-05-11_00-00_55.21011_13.40918,311995000,9316282,BS,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-22,2021-01-22T17:05:11+00:00,55.210112,13.409183
255806442_2021-01-22T17-32-12_00-00_55.26761_13.08114,255806442,9454826,XM,cargo ship,under way using engine,HULL,unknown,unknown,2021-01-22,2021-01-22T17:32:12+00:00,55.267605,13.081145
566029000_2021-01-22T18-22-23_00-00_54.95930_13.82992,566029000,9350991,SG,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-22,2021-01-22T18:22:23+00:00,54.9593,13.829917
235060989_2021-01-22T19-50-06_00-00_55.04729_13.90998,235060989,9357602,GB,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-22,2021-01-22T19:50:06+00:00,55.047288,13.909983
235060989_2021-01-22T20-44-18_00-00_54.95374_13.49348,235060989,9357602,GB,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-22,2021-01-22T20:44:18+00:00,54.95374,13.493485
231842000_2021-01-22T20-51-56_00-00_55.22013_13.24232,231842000,8129395,FO,cargo ship,under way using engine,STORUGNS,unknown,unknown,2021-01-22,2021-01-22T20:51:56+00:00,55.220133,13.242323
304946000_2021-01-23T02-35-27_00-00_55.00027_13.89914,304946000,8504234,AG,cargo ship,under way using engine,DK NRS,unknown,unknown,2021-01-23,2021-01-23T02:35:27+00:00,55.000268,13.899143
215698000_2021-01-23T04-00-04_00-00_55.18447_13.54732,215698000,9473925,MT,tanker,under way using engine,GDANSK,unknown,unknown,2021-01-23,2021-01-23T04:00:04+00:00,55.184467,13.547317
266232000_2021-01-23T04-29-56_00-00_54.82538_13.07175,266232000,9334959,SE,cargo ship,under way using engine,KEMI,unknown,unknown,2021-01-23,2021-01-23T04:29:56+00:00,54.825383,13.07175
304946000_2021-01-23T05-39-18_00-00_55.15600_13.30314,304946000,8504234,AG,cargo ship,under way using engine,DK NRS,unknown,unknown,2021-01-23,2021-01-23T05:39:18+00:00,55.156003,13.303137
266232000_2021-01-23T05-50-23_00-00_54.96516_13.79193,266232000,9334959,SE,cargo ship,under way using engine,KEMI,unknown,unknown,2021-01-23,2021-01-23T05:50:23+00:00,54.965158,13.791932
266232000_2021-01-23T06-05-42_00-00_54.98802_13.93039,266232000,9334959,SE,cargo ship,under way using engine,KEMI,unknown,unknown,2021-01-23,2021-01-23T06:05:42+00:00,54.988022,13.930393
205465000_2021-01-23T06-51-09_00-00_54.68716_13.60935,205465000,9136101,BE,cargo ship,under way using engine,SZCZECIN,unknown,unknown,2021-01-23,2021-01-23T06:51:09+00:00,54.687163,13.609353
636016831_2021-01-23T08-01-56_00-00_55.39478_13.76864,636016831,9192624,LR,cargo ship,at anchor,YSTAD,unknown,unknown,2021-01-23,2021-01-23T08:01:56+00:00,55.39478,13.768638
246188000_2021-01-23T11-23-51_00-00_54.75832_13.87411,246188000,9268887,NL,cargo ship,under way using engine,SAUDA,unknown,unknown,2021-01-23,2021-01-23T11:23:51+00:00,54.758325,13.874113
246188000_2021-01-23T12-34-20_00-00_54.90004_13.60209,246188000,9268887,NL,cargo ship,under way using engine,SAUDA,unknown,unknown,2021-01-23,2021-01-23T12:34:20+00:00,54.900045,13.602087
255805755_2021-01-23T14-05-08_00-00_55.10300_13.12770,255805755,9436305,XM,cargo ship,not available,SEHEL,unknown,unknown,2021-01-23,2021-01-23T14:05:08+00:00,55.103,13.1277
305050000_2021-01-23T14-20-05_00-00_54.97112_13.62541,305050000,9805439,AG,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-23,2021-01-23T14:20:05+00:00,54.971117,13.62541
305050000_2021-01-23T15-54-34_00-00_54.87948_13.17408,305050000,9805439,AG,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-23,2021-01-23T15:54:34+00:00,54.879477,13.174082
245870000_2021-01-23T19-30-25_00-00_54.74971_13.54597,245870000,9405368,NL,cargo ship,under way using engine,PLGDN,unknown,unknown,2021-01-23,2021-01-23T19:30:25+00:00,54.749713,13.545968
309186000_2021-01-23T21-32-03_00-00_55.20105_13.64936,309186000,9195676,BS,cargo ship,under way using engine,RIGA,unknown,unknown,2021-01-23,2021-01-23T21:32:03+00:00,55.20105,13.649357
412523920_2021-01-24T00-44-01_00-00_55.17150_13.75000,412523920,9505443,CN,cargo ship,under way using engine,GDANSK,unknown,unknown,2021-01-24,2021-01-24T00:44:01+00:00,55.1715,13.75
312451000_2021-01-24T02-41-27_00-00_54.91219_13.60918,312451000,9128013,BZ,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-24,2021-01-24T02:41:27+00:00,54.912185,13.609182
305313000_2021-01-24T02-56-40_00-00_54.71439_13.86376,305313000,9437141,AG,cargo ship,under way using engine,KIEL CANAL P STN,unknown,unknown,2021-01-24,2021-01-24T02:56:40+00:00,54.71439,13.863763
266472000_2021-01-24T08-43-43_00-00_55.21308_13.28250,266472000,9310317,SE,tanker,under way using engine,SEVBY,unknown,unknown,2021-01-24,2021-01-24T08:43:43+00:00,55.213077,13.282495
305949000_2021-01-24T09-34-31_00-00_54.76355_13.63067,305949000,9390111,AG,cargo ship,under way using engine,GRIMSBY,unknown,unknown,2021-01-24,2021-01-24T09:34:31+00:00,54.763548,13.63067
236195000_2021-01-24T09-42-44_00-00_54.64370_13.62438,236195000,9138202,GI,cargo ship,under way using engine,DELBC,unknown,unknown,2021-01-24,2021-01-24T09:42:44+00:00,54.643697,13.624377
212710000_2021-01-24T11-47-04_00-00_54.96792_13.63826,212710000,9195834,CY,cargo ship,under way using engine,ZEEBRUGGE,unknown,unknown,2021-01-24,2021-01-24T11:47:04+00:00,54.967918,13.63826
255806439_2021-01-24T11-50-04_00-00_54.54812_13.75181,255806439,9280677,XM,cargo ship,under way using engine,DESTL,unknown,unknown,2021-01-24,2021-01-24T11:50:04+00:00,54.548117,13.751813
246479000_2021-01-24T13-40-09_00-00_55.24650_13.46838,246479000,9545027,NL,cargo ship,under way using engine,MALMO,unknown,unknown,2021-01-24,2021-01-24T13:40:09+00:00,55.246495,13.468378
211822000_2021-01-24T14-26-22_00-00_54.95869_13.58299,211822000,9352298,DE,tanker,under way using engine,NLAMS,unknown,unknown,2021-01-24,2021-01-24T14:26:22+00:00,54.958695,13.58299
209515000_2021-01-24T15-40-33_00-00_54.77432_13.41815,209515000,9814002,CY,cargo ship,under way using engine,GBTEE,unknown,unknown,2021-01-24,2021-01-24T15:40:33+00:00,54.774325,13.418153
248374000_2021-01-24T18-04-16_00-00_54.98312_13.90926,248374000,9496692,MT,tanker,under way using engine,DK KAL SE STO,unknown,unknown,2021-01-24,2021-01-24T18:04:16+00:00,54.983117,13.909263
371043000_2021-01-24T18-32-33_00-00_54.98343_13.93845,371043000,9233624,PA,cargo ship,under way using engine,LV RIX,unknown,unknown,2021-01-24,2021-01-24T18:32:33+00:00,54.983433,13.93845
212372000_2021-01-24T19-16-37_00-00_55.19951_13.31584,212372000,9393151,CY,cargo ship,under way using engine,RIGA,unknown,unknown,2021-01-24,2021-01-24T19:16:37+00:00,55.199512,13.315837
244218000_2021-01-24T21-43-07_00-00_54.80434_13.59266,244218000,9421635,NL,cargo ship,under way using engine,DORDRECHT,unknown,unknown,2021-01-24,2021-01-24T21:43:07+00:00,54.80434,13.59266
238250000_2021-01-25T00-20-11_00-00_54.88850_13.21333,238250000,9334727,HR,tanker,under way using engine,NL RTM,unknown,unknown,2021-01-25,2021-01-25T00:20:11+00:00,54.8885,13.213333
230352000_2021-01-25T00-39-22_00-00_55.24947_13.20533,230352000,9126247,FI,cargo ship,under way using engine,NLTNZ,unknown,unknown,2021-01-25,2021-01-25T00:39:22+00:00,55.249468,13.205325
244519000_2021-01-25T01-30-02_00-00_54.78075_13.26853,244519000,9307372,NL,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-25,2021-01-25T01:30:02+00:00,54.780752,13.268532
244519000_2021-01-25T01-54-02_00-00_54.78164_13.06080,244519000,9307372,NL,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-25,2021-01-25T01:54:02+00:00,54.781637,13.060803
246787000_2021-01-25T01-54-14_00-00_55.20146_13.40082,246787000,9466233,NL,cargo ship,under way using engine,GDANSK,unknown,unknown,2021-01-25,2021-01-25T01:54:14+00:00,55.201463,13.400825
246787000_2021-01-25T02-30-04_00-00_55.18533_13.59738,246787000,9466233,NL,cargo ship,under way using engine,GDANSK,unknown,unknown,2021-01-25,2021-01-25T02:30:04+00:00,55.185327,13.597385
636016697_2021-01-25T04-10-07_00-00_55.01510_13.78382,636016697,9497622,LR,cargo ship,under way using engine,TARRAGONA SPAIN,unknown,unknown,2021-01-25,2021-01-25T04:10:07+00:00,55.015105,13.783823
261000205_2021-01-25T07-43-28_00-00_55.16385_13.94435,261000205,9128336,PL,cargo ship,under way using engine,RIGA,unknown,unknown,2021-01-25,2021-01-25T07:43:28+00:00,55.16385,13.94435
241665000_2021-01-25T08-40-02_00-00_55.02327_13.90192,241665000,9819868,GR,tanker,under way using engine,NL RTM,unknown,unknown,2021-01-25,2021-01-25T08:40:02+00:00,55.023268,13.901918
248886000_2021-01-25T15-15-33_00-00_55.24707_13.57245,248886000,9329306,MT,tanker,under way using engine,SEHEL,unknown,unknown,2021-01-25,2021-01-25T15:15:33+00:00,55.247073,13.572455
304176000_2021-01-25T18-10-08_00-00_54.77725_13.40149,304176000,9347645,AG,cargo ship,under way using engine,GIBRALTAR,unknown,unknown,2021-01-25,2021-01-25T18:10:08+00:00,54.777253,13.401493
255805908_2021-01-25T20-16-18_00-00_55.23399_13.94421,255805908,9736377,XM,cargo ship,under way using engine,SOUTHAMPTON,unknown,unknown,2021-01-25,2021-01-25T20:16:18+00:00,55.233992,13.944205
305981000_2021-01-25T23-24-01_00-00_55.07202_13.99897,305981000,9325130,AG,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-25,2021-01-25T23:24:01+00:00,55.072022,13.998973
305981000_2021-01-26T00-40-11_00-00_54.99240_13.64769,305981000,9325130,AG,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-26,2021-01-26T00:40:11+00:00,54.992398,13.647687
305981000_2021-01-26T00-56-22_00-00_54.97621_13.57607,305981000,9325130,AG,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-26,2021-01-26T00:56:22+00:00,54.976205,13.57607
230625000_2021-01-26T02-40-03_00-00_55.19463_13.19716,230625000,9590802,FI,cargo ship,under way using engine,RU ULU,unknown,unknown,2021-01-26,2021-01-26T02:40:03+00:00,55.194632,13.197162
255806466_2021-01-26T05-44-14_00-00_54.50124_13.78293,255806466,9375903,XM,cargo ship,under way using engine,DE VIW,unknown,unknown,2021-01-26,2021-01-26T05:44:14+00:00,54.501238,13.782933
245543000_2021-01-26T08-10-04_00-00_55.21520_13.03490,245543000,9504126,NL,cargo ship,under way using engine,GDANSK,unknown,unknown,2021-01-26,2021-01-26T08:10:04+00:00,55.215205,13.034897
538005408_2021-01-26T08-10-21_00-00_54.89175_13.19728,538005408,9696589,MH,tanker,under way using engine,FRLEH,unknown,unknown,2021-01-26,2021-01-26T08:10:21+00:00,54.891752,13.197282
636017466_2021-01-26T10-32-52_00-00_55.00232_13.71447,636017466,8920268,LR,cargo ship,under way using engine,GBHUL,unknown,unknown,2021-01-26,2021-01-26T10:32:52+00:00,55.002323,13.714473
636017846_2021-01-26T11-01-41_00-00_55.00855_13.89909,636017846,9275323,LR,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-26,2021-01-26T11:01:41+00:00,55.00855,13.899088
563103000_2021-01-26T12-52-53_00-00_54.99404_13.70170,563103000,9648192,SG,tanker,under way using engine,DK RSK,unknown,unknown,2021-01-26,2021-01-26T12:52:53+00:00,54.99404,13.701697
266474000_2021-01-26T13-48-44_00-00_55.29225_13.42017,266474000,9232840,SE,tanker,under way using engine,SE KLR PEC 75,unknown,unknown,2021-01-26,2021-01-26T13:48:44+00:00,55.292248,13.420173
311000304_2021-01-26T16-33-46_00-00_54.52508_13.79047,311000304,9750309,BS,cargo ship,under way using engine,SEGOT,unknown,unknown,2021-01-26,2021-01-26T16:33:46+00:00,54.525075,13.790472
253201000_2021-01-26T18-15-09_00-00_54.75639_13.02442,253201000,9256365,LU,cargo ship,under way using engine,PLGDY,unknown,unknown,2021-01-26,2021-01-26T18:15:09+00:00,54.756392,13.024418
246252000_2021-01-26T18-15-12_00-00_55.24436_13.87522,246252000,9313797,NL,cargo ship,under way using engine,COPENHAGEN,unknown,unknown,2021-01-26,2021-01-26T18:15:12+00:00,55.244358,13.875215
249745000_2021-01-26T18-50-03_00-00_55.22450_13.21542,249745000,9486570,MT,cargo ship,under way using engine,UST LUGA,unknown,unknown,2021-01-26,2021-01-26T18:50:03+00:00,55.224503,13.215415
308874000_2021-01-26T22-35-47_00-00_55.08568_13.17019,308874000,8922266,BS,cargo ship,under way using engine,PLSZZ,unknown,unknown,2021-01-26,2021-01-26T22:35:47+00:00,55.085678,13.170187
230642000_2021-01-27T02-47-53_00-00_54.80795_13.00531,230642000,9212656,FI,cargo ship,under way using engine,HANKO,unknown,unknown,2021-01-27,2021-01-27T02:47:53+00:00,54.807955,13.005307
304045000_2021-01-27T10-55-22_00-00_55.25622_13.36610,304045000,9373515,AG,cargo ship,under way using engine,AVEIRO,unknown,unknown,2021-01-27,2021-01-27T10:55:22+00:00,55.256218,13.366097
636016487_2021-01-27T11-02-44_00-00_55.17278_13.93564,636016487,9323637,LR,cargo ship,under way using engine,SE OXE,unknown,unknown,2021-01-27,2021-01-27T11:02:44+00:00,55.172775,13.935642
314152000_2021-01-27T15-45-22_00-00_55.22547_13.23786,314152000,9123570,BB,cargo ship,under way using engine,EEVEB,unknown,unknown,2021-01-27,2021-01-27T15:45:22+00:00,55.225473,13.237858
373481000_2021-01-27T17-10-05_00-00_55.21157_13.09420,373481000,9613989,PA,cargo ship,under way using engine,RU ULU,unknown,unknown,2021-01-27,2021-01-27T17:10:05+00:00,55.21157,13.0942
244910000_2021-01-27T19-39-39_00-00_55.20715_13.30103,244910000,9215658,NL,cargo ship,under way using engine,LV RIX,unknown,unknown,2021-01-27,2021-01-27T19:39:39+00:00,55.20715,13.301028
212536000_2021-01-28T05-40-06_00-00_55.17869_13.70317,212536000,9436238,CY,cargo ship,under way using engine,RIGA,unknown,unknown,2021-01-28,2021-01-28T05:40:06+00:00,55.178695,13.703168
209276000_2021-01-28T08-22-53_00-00_54.92934_13.65665,209276000,9504035,CY,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-28,2021-01-28T08:22:53+00:00,54.929345,13.65665
275484000_2021-01-28T09-46-21_00-00_55.20550_13.19833,275484000,9169782,LV,tanker,under way using engine,RIGA,unknown,unknown,2021-01-28,2021-01-28T09:46:21+00:00,55.2055,13.19833
244110414_2021-01-28T10-11-48_00-00_54.95095_13.79693,244110414,9786633,NL,tanker,under way using engine,DK STN RU LED,unknown,unknown,2021-01-28,2021-01-28T10:11:48+00:00,54.95095,13.796933
273363000_2021-01-28T14-24-47_00-00_54.87940_13.48950,273363000,8702240,RU,cargo ship,not available,LV0RIX,unknown,unknown,2021-01-28,2021-01-28T14:24:47+00:00,54.8794,13.4895
538007533_2021-01-28T16-50-01_00-00_54.92760_13.68534,538007533,9327360,MH,tanker,under way using engine,RUVYS,unknown,unknown,2021-01-28,2021-01-28T16:50:01+00:00,54.9276,13.685345
248676000_2021-01-28T18-17-37_00-00_55.22793_13.92298,248676000,9430985,MT,cargo ship,under way using engine,BEGNE,unknown,unknown,2021-01-28,2021-01-28T18:17:37+00:00,55.227933,13.922983
212376000_2021-01-28T19-30-27_00-00_54.72087_13.30329,212376000,9617337,CY,cargo ship,under way using engine,DE VRW,unknown,unknown,2021-01-28,2021-01-28T19:30:27+00:00,54.720872,13.303288
235060989_2021-01-28T19-52-25_00-00_55.04237_13.88943,235060989,9357602,GB,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-28,2021-01-28T19:52:25+00:00,55.042368,13.889427
245169000_2021-01-28T20-36-14_00-00_55.24103_13.05476,245169000,9489522,NL,cargo ship,under way using engine,SOLVESBORG,unknown,unknown,2021-01-28,2021-01-28T20:36:14+00:00,55.241032,13.054765
664296000_2021-01-28T23-03-07_00-00_55.21199_13.16669,664296000,9298181,SC,tanker,under way using engine,EETLL,unknown,unknown,2021-01-28,2021-01-28T23:03:07+00:00,55.211988,13.166687
266232000_2021-01-28T23-24-42_00-00_55.07377_13.99610,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-28,2021-01-28T23:24:42+00:00,55.073765,13.996102
266232000_2021-01-28T23-43-05_00-00_55.04299_13.85642,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-28,2021-01-28T23:43:05+00:00,55.042995,13.856425
266232000_2021-01-28T23-54-41_00-00_55.02231_13.76820,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-28,2021-01-28T23:54:41+00:00,55.022305,13.7682
266232000_2021-01-29T00-40-11_00-00_54.94284_13.41863,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-29,2021-01-29T00:40:11+00:00,54.942843,13.418628
273332400_2021-01-29T00-59-54_00-00_54.90140_13.17232,273332400,8865999,RU,cargo ship,under way using engine,DE WIS,unknown,unknown,2021-01-29,2021-01-29T00:59:54+00:00,54.901402,13.17232
266232000_2021-01-29T01-17-15_00-00_54.87996_13.13364,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-29,2021-01-29T01:17:15+00:00,54.879955,13.133643
266232000_2021-01-29T01-31-51_00-00_54.85585_13.02187,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-29,2021-01-29T01:31:51+00:00,54.85585,13.021873
211422510_2021-01-29T01-43-08_00-00_55.30271_13.58393,211422510,9255490,DE,tanker,under way using engine,PRIMORSK,unknown,unknown,2021-01-29,2021-01-29T01:43:08+00:00,55.302712,13.583928
538007863_2021-01-29T05-59-31_00-00_54.91216_13.30606,538007863,9391828,MH,cargo ship,under way using engine,BASSEN FRANCE,unknown,unknown,2021-01-29,2021-01-29T05:59:31+00:00,54.91216,13.30606
266476000_2021-01-29T10-52-59_00-00_55.23225_13.55900,266476000,9410519,SE,tanker,under way using engine,SEGOT,unknown,unknown,2021-01-29,2021-01-29T10:52:59+00:00,55.23225,13.559
229003000_2021-01-29T14-20-44_00-00_55.22480_13.13217,229003000,9621869,MT,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-29,2021-01-29T14:20:44+00:00,55.224798,13.132168
308511000_2021-01-29T17-20-05_00-00_54.95743_13.84302,308511000,9059602,BS,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-29,2021-01-29T17:20:05+00:00,54.957432,13.843022
244519000_2021-01-29T20-27-49_00-00_55.02894_13.94909,244519000,9307372,NL,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-29,2021-01-29T20:27:49+00:00,55.028942,13.949093
244519000_2021-01-29T20-49-38_00-00_54.99492_13.75381,244519000,9307372,NL,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-29,2021-01-29T20:49:38+00:00,54.994918,13.753815
244519000_2021-01-29T21-40-19_00-00_54.91320_13.29917,244519000,9307372,NL,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-29,2021-01-29T21:40:19+00:00,54.913203,13.299165
211302790_2021-01-30T02-08-27_00-00_54.92727_13.33338,211302790,9849148,DE,cargo ship,under way using engine,GBSHS,unknown,unknown,2021-01-30,2021-01-30T02:08:27+00:00,54.927267,13.333378
257477000_2021-01-30T04-12-57_00-00_55.22701_13.00703,257477000,9051210,NO,cargo ship,under way using engine,KAMBO,unknown,unknown,2021-01-30,2021-01-30T04:12:57+00:00,55.227007,13.007027
266232000_2021-01-30T04-19-26_00-00_54.80831_13.10458,266232000,9334959,SE,cargo ship,under way using engine,KEMI,unknown,unknown,2021-01-30,2021-01-30T04:19:26+00:00,54.80831,13.104582
266232000_2021-01-30T04-20-02_00-00_54.80946_13.10955,266232000,9334959,SE,cargo ship,under way using engine,KEMI,unknown,unknown,2021-01-30,2021-01-30T04:20:02+00:00,54.80946,13.109545
266232000_2021-01-30T04-43-37_00-00_54.85486_13.30527,266232000,9334959,SE,cargo ship,under way using engine,KEMI,unknown,unknown,2021-01-30,2021-01-30T04:43:37+00:00,54.854857,13.305265
266232000_2021-01-30T04-58-49_00-00_54.88390_13.43249,266232000,9334959,SE,cargo ship,under way using engine,KEMI,unknown,unknown,2021-01-30,2021-01-30T04:58:49+00:00,54.883895,13.432487
266232000_2021-01-30T05-16-25_00-00_54.91610_13.58216,266232000,9334959,SE,cargo ship,under way using engine,KEMI,unknown,unknown,2021-01-30,2021-01-30T05:16:25+00:00,54.916097,13.582163
266232000_2021-01-30T05-23-31_00-00_54.92859_13.64324,266232000,9334959,SE,cargo ship,under way using engine,KEMI,unknown,unknown,2021-01-30,2021-01-30T05:23:31+00:00,54.928592,13.643238
266232000_2021-01-30T05-34-13_00-00_54.94653_13.73510,266232000,9334959,SE,cargo ship,under way using engine,KEMI,unknown,unknown,2021-01-30,2021-01-30T05:34:13+00:00,54.946533,13.7351
266232000_2021-01-30T05-48-43_00-00_54.97028_13.85901,266232000,9334959,SE,cargo ship,under way using engine,KEMI,unknown,unknown,2021-01-30,2021-01-30T05:48:43+00:00,54.970283,13.85901
